ID,name
5225,Ewald's method
5226,Method analysis
5227,Numerical computations
5228,Reconfigurable
5229,Rectangular cavity
5230,Reverberation chambers
5231,Method of moments
5232,Fuel additives
5233,Distinct points
5234,Mesh morphing
5235,Relative location
5236,Surrogate model
5237,Training sample
5238,Electric vehicles
5239,Propellers
5240,Distributed propulsions
5241,Early design stages
5242,Electric aircrafts
5243,Fidelity modeling
5244,Theoretical values
5245,Viscous vortex particles
5246,Vortex particle method
5247,Wake interactions
5248,Office buildings
5249,Curve fitting technique
5250,Different stages
5251,Embankment construction
5252,Instrumentation installation
5253,Primary consolidation
5254,Project communications
5255,Project schedules
5256,Subsurface layer
5257,Curve fitting
5258,Aerodynamic stability
5259,Aerodynamic stalling
5260,Buckling
5261,Control nonlinearities
5262,Design aids
5263,Fiber reinforced plastics
5264,General stabilities
5265,High modulus carbon fiber
5266,Longitudinal stability
5267,Material failures
5268,Mission requirements
5269,Multidisciplinary design optimization
5270,Nonlinear aeroelasticity
5271,Conceptual design
5272,Lift
5273,Alternative designs
5274,Multi-disciplinary optimizations
5275,Propulsion technology
5276,Gas turbines
5277,Acquisition process
5278,Air Force Research lab
5279,Aircraft acquisitions
5280,Department of Defense
5281,Mixing-plane method
5282,Aperture antennas
5283,Horn antennas
5284,Seebeck effect
5285,Control applications
5286,Line of codes
5287,Network applications
5288,Network functions
5289,Network systems
5290,Secure sockets
5291,System administrators
5292,System services
5293,Actuators
5294,Microsystems
5295,Solid-state sensors
5296,Fluid channels
5297,Fluid sources
5298,Mixed fluids
5299,Mixing units
5300,Two-pump
5301,Environmental regulations
5302,Personnel training
5303,Reservoirs (water)
5304,Advisory committee
5305,Deposited sediments
5306,Reservoir capacity
5307,Reservoir sediments
5308,Sediment management plans
5309,U.s. bureau of reclamations
5310,Water informations
5311,Sediments
5312,Integrated photonics
5313,Large circuits
5314,Simulation environment
5315,Anisotropic scattering
5316,Image points
5317,Depth of field
5318,Imaging lens
5319,Imaging method
5320,Interference fringe
5321,Interference patterns
5322,Single pixel
5323,Structured illumination
5324,History
5325,Course structure
5326,Cultural awareness
5327,Cultural impacts
5328,Higher order thinking skills
5329,Participatory learning
5330,Student assignments
5331,Student engagement
5332,Applied learning
5333,Experiential learning
5334,Field trips
5335,Pedagogy
5336,Education computing
5337,Problem solving
5338,Chunking
5339,Complex problem solving
5340,Conceptual understanding
5341,Frameworks
5342,Information overloads
5343,Information reduction
5344,Insight
5345,Control towers
5346,Flight control systems
5347,Free flight
5348,Commercial users
5349,Conflict avoidance
5350,Course deviations
5351,Different layers
5352,Stratified systems
5353,Vertical distributions
5354,Air traffic control
5355,Curves (road)
5356,Freight transportation
5357,Crash prediction
5358,Horizontal alignment
5359,Horizontal curves
5360,Light detection and ranging
5361,Point cloud data
5362,Two lane two ways
5363,Current levels
5364,Hardware and software
5365,Hardware components
5366,Holographic videos
5367,Low costs
5368,Materials costs
5369,Modularized
5370,documentation
5371,software
5372,videorecording
5373,Carbon steel
5374,High strength alloys
5375,Joining
5376,High strength low alloy steels
5377,Microstructure and properties
5378,Oxide dispersion strengthened steel
5379,Typical properties
5380,Welding temperatures
5381,Corrosion resistance
5382,Plate metal
5383,Corrosion products
5384,Corrosion testing
5385,Crack-healing
5386,Hall Petch relationship
5387,Intermittent immersions
5388,Inverse correlation
5389,Power amplifiers
5390,Filter-based
5391,Multi-path mitigation
5392,RF power amplifiers
5393,Spectral efficiencies
5394,Decision feedback equalizers
5395,Channel error
5396,Error control coding
5397,Gaussian channels
5398,Noisy channel
5399,Security constraint
5400,Peer-mentoring
5401,Mars Rovers
5402,Wireless communications system
5403,Aerodynamic vibrations
5404,Design improvements
5405,Energy Harvester
5406,Energy harvesting device
5407,Power sources
5408,Sensor installation
5409,Test scenario
5410,Deployable mechanisms
5411,Continuous motions
5412,3-d cads
5413,3D models
5414,Assembly model
5415,Mechanism design
5416,Paper-like materials
5417,Robust designs
5418,Flexible device
5419,Lateral stiffness
5420,Medical Devices
5421,Capabilities
5422,Excess
5423,Redesign
5424,Requirements
5425,Research and development
5426,Hydrostatic pressure
5427,Shear deformation
5428,Chronic venous insufficiencies
5429,Computational fluid dynamics analysis
5430,Design and modeling
5431,High shear rate
5432,Maximum shears
5433,Reactive property
5434,Thrombogenicity
5435,Ultimate strength
5436,Artificial limbs
5437,Silicon wafers
5438,316 L stainless steel
5439,Carbon nanotube growth
5440,Electronic application
5441,Growth behavior
5442,Stainless steel surface
5443,Integrated circuit testing
5444,Benchmark testing
5445,Design sensitivity
5446,Device architectures
5447,Device sensitivity
5448,Integrated circuit reliability
5449,Sensitivity
5450,Architecture
5451,Nanosatellites
5452,Space optics
5453,Systems engineering
5454,Cubesat
5455,Earth observations
5456,Microwave remote sensing
5457,Ocean winds
5458,Micromanipulators
5459,Asymmetric heating
5460,Centimeter-scale
5461,Laser particles
5462,Microscopic particle
5463,Opticaltrapping
5464,Photophoresis
5465,Thermal accommodation
5466,Trapped particle
5467,C (programming language)
5468,Commitment
5469,Human-robot-team
5470,Intent
5471,Intention
5472,Path planing
5473,Plans
5474,Re-planning
5475,Reasoning
5476,Tradeoffs
5477,Azimuth and elevation angles
5478,Circular arrays
5479,Low-power circuit
5480,Onboard processors
5481,Phase difference
5482,Hammers
5483,Titration
5484,Assessment of liquefactions
5485,Chinese Standard
5486,Dynamic cone penetration test
5487,Energy correction
5488,Field performance
5489,Gravelly soils
5490,Liquefaction resistance
5491,Penetration testing
5492,Stators
5493,Aero-dynamic performance
5494,Calculated phase shifts
5495,Compressor designs
5496,Radial migration
5497,Rotor and stators
5498,URANS simulation
5499,Turbomachine blades
5500,Ship propellers
5501,Airfoil design
5502,Airfoil section
5503,Airfoil surfaces
5504,Direct control
5505,Parametrizations
5506,Shape transformation
5507,Thickness distributions
5508,Airfoils
5509,Axial compressors
5510,Fourier techniques
5511,Harmonic balance approach
5512,Harmonic balance simulations
5513,Inlet flow distortions
5514,Inlet guide vane
5515,Harmonic analysis
5516,Engineered systems
5517,Hybrid approach
5518,Material thickness
5519,Self-intersections
5520,Deflection (structures)
5521,Nickel alloys
5522,Complaint mechanisms
5523,Cross-axis flexural pivot
5524,Cylindrical cross-axis flexural pivot
5525,Minimally invasive surgery
5526,Nitinol
5527,Pseudoelastic
5528,Superelastic
5529,Reinforced concrete
5530,Shear walls
5531,Limit analysis
5532,Lower bound theorem
5533,Masonry shear walls
5534,Masonry structures
5535,Modelling methodology
5536,Shear strength predictions
5537,Strut-and-tie model
5538,Theory of plasticity
5539,Stresses
5540,Safety devices
5541,Bonded systems
5542,In-plane shear
5543,Interlocking systems
5544,Masonry
5545,Numerical response
5546,Stack systems
5547,Surface coatings
5548,Engineering Design Activities
5549,Engineering design course
5550,Freshman engineering design
5551,Freshmen engineering
5552,Learning outcome
5553,Self efficacy
5554,Topic emotions
5555,Bond strength (materials)
5556,Glass fibers
5557,Baseline values
5558,Cylindrical rod
5559,Fiberglass composites
5560,Infrastructure applications
5561,Pull-out strength
5562,Sustainable concretes
5563,Three dimensional braiding
5564,Tensile strength
5565,Distributed computer systems
5566,Collaborative learning
5567,Communication medium
5568,Computer mediated communication
5569,Distributed engineering
5570,Engineering design teams
5571,Multi disciplinary engineerings
5572,Virtual team
5573,Knowledge based systems
5574,In-situ sensors
5575,Knowledge base
5576,Laboratory datum
5577,Matric suctions
5578,Soil suction
5579,Soil-water characteristic curve
5580,The soil-water characteristic curves (SWCC)
5581,Unsaturated soil
5582,Single mode waveguides
5583,Building blockes
5584,Channel design
5585,Particle focusing
5586,Corrugated metal
5587,Gravel
5588,Pile driving
5589,Pile foundations
5590,Annular space
5591,Back analysis
5592,Compacted fill
5593,Composite piles
5594,Lateral load tests
5595,Lateral resistance
5596,Pile displacement
5597,Pipe piles
5598,Load testing
5599,Shaft sinking
5600,Axial load capacity
5601,Distribution curves
5602,Effective stress
5603,New madrid seismic zones
5604,Pore-water pressures
5605,Post-liquefaction
5606,Testing programs
5607,Total resistance
5608,Ports and harbors
5609,Dynamic penetration test
5610,Exploration techniques
5611,Field observations
5612,Geotechnical exploration
5613,Gravel content
5614,Gravelly sand
5615,Sandy gravel
5616,Site characterization
5617,Wenchuan Earthquake
5618,Engineering geology
5619,Geophysics
5620,Correction equation
5621,Performance-based analysis
5622,Performance-based earthquake engineering
5623,Reference parameters
5624,Seismic hazard maps
5625,Specialized software
5626,Clinical practices
5627,Economic factors
5628,Electronic health
5629,Electronic health record
5630,Environmental exposure
5631,Health outcomes
5632,Individual levels
5633,Research efforts
5634,biology
5635,electronic health record
5636,geographic information system
5637,information processing
5638,personalized medicine
5639,public health
5640,statistics and numerical data
5641,Computational Biology
5642,Data Collection
5643,Electronic Health Records
5644,Geographic Information Systems
5645,Precision Medicine
5646,Public Health
5647,Fracture
5648,Riveting
5649,Steel sheet
5650,Automotive manufacturing
5651,Fracture mechanisms
5652,On-resistance
5653,Self-piercing riveting
5654,Sheet thickness
5655,Statistical comparisons
5656,Wind turbines
5657,Cost of energies
5658,Dominant probability
5659,Non-homogeneous
5660,Rotor diameter
5661,Turbine designs
5662,Wake interferences
5663,Wind directions
5664,Turbine components
5665,Bit sequences
5666,Mix and match
5667,Signal models
5668,Transmitter and receiver
5669,Wave forms
5670,Carrier frequency offset estimation
5671,CFO estimation
5672,Cfo estimators
5673,Estimated channels
5674,Sparsity constraints
5675,Test channel
5676,Particle size analysis
5677,Particulate emissions
5678,Comparative simulation
5679,Computational domains
5680,Computational expense
5681,Detailed modeling
5682,Large scale simulations
5683,Soot formations
5684,Soot particle size distributions
5685,Soot precursors
5686,Geolocations
5687,Optimal images
5688,Processing time
5689,Specific vehicles
5690,Target classification algorithms
5691,Target model
5692,Engines
5693,Nozzles
5694,High performance aircrafts
5695,Spatiotemporal analysis
5696,Spatiotemporal correlation
5697,Temporal relationships
5698,Contributing factor
5699,Field reconstruction
5700,Radiation direction
5701,Relative contribution
5702,Synchronous measurements
5703,Air
5704,Spectral density
5705,Jet noise generation
5706,Three-way decomposition
5707,Turbulent structures
5708,Acoustic wave transmission
5709,Fire alarm systems
5710,Engine thrust
5711,Jet noise
5712,Run-up measurements
5713,Shock formation
5714,Angle of attack
5715,Angle of attack indicators
5716,Aerodynamic efficiency
5717,Enabling technologies
5718,Optimization problems
5719,Shape optimization
5720,Arctic engineering
5721,Flowlines
5722,Fracture mechanics
5723,Hydrates
5724,Hydration
5725,Marine risers
5726,Offshore oil well production
5727,Production control
5728,Accelerated aging test
5729,Electrical components
5730,Fiber-optic technology
5731,Hydrate forming conditions
5732,Pressure and temperature
5733,Review of advancements
5734,Subsea production control systems
5735,Disclosure policies
5736,Dynamic information
5737,Dynamic settings
5738,Information design
5739,Information disclosure
5740,Thresholding
5741,Abrasion damages
5742,Ballast fouling
5743,Field investigation
5744,Geographic location
5745,Mud-pumping
5746,Rail surfaces
5747,Track stiffness
5748,Abrasion
5749,Pore pressure
5750,Sand
5751,Shear waves
5752,Soil testing
5753,Wave propagation
5754,Excess pore pressure
5755,Excess pore water pressure
5756,In-situ test
5757,Liquefiable soil
5758,New zealand
5759,Profilometers
5760,Shear wave velocity
5761,Soil property
5762,Hydraulic structures
5763,Quay walls
5764,Failure mechanism
5765,Geophysical techniques
5766,Geotechnical modeling
5767,Lateral earth pressure
5768,Simplified evaluations
5769,wharf
5770,Conceptual blocks
5771,Design heuristics
5772,First-year curriculum
5773,Butt welding
5774,Characterization
5775,Materials handling
5776,AA6111
5777,Butt joints
5778,High Speed
5779,Mechanical
5780,Tensile
5781,Vickers hardness
5782,Complex materials
5783,Heat-treatable alloys
5784,High speed friction stir welding
5785,High-speed processing
5786,Microstructural analysis
5787,Welding directions
5788,Welding parameters
5789,Antenna phased arrays
5790,Digital signal processing
5791,Measurement
5792,Optical telescopes
5793,Commissioning test
5794,Figures of merits
5795,Green Bank Telescope
